speaker_id,form_id,grade,classification,asr_transcription,wav_path,prompt,example,confidence_score,acoustic_score,lm_score,pitch,intensity,pause(sec),silence(sec),duration(sec),wpm,total_num_word,level_1,level_2,level_3,seq_len,key1,key2,key3,key4,avg,all_avg_score,Threshold_Count
652061404027,IS_1764,3.5,0,Here is maybe in the Luscious restaurant and I what I know I think the table is very big and can accommodate 10 people and in the middle of the Beside the table a woman is playing in the violin and maybe this place is suitable to hold a Why? Because it is big enough to a new couple to go along the hill. And many people are taking a picture for the woman who is playing the violin. And he wears a skirt. and a woman who wears red skirt is a little trapped,/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652061404027_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8392,0.93297,4.49288,388.1826,0.0739775703715108,0.0,0.0,80.35,1.182,95,93.0,5.0,2.0,5,0.4535,0.6138,0.0,0.57645,0.41094,0.4992,2
652061404028,IS_1764,5.0,1,"I think they are in a restaurant because I see many tables, many chairs and some food. The lady in the middle of the picture is playing a violin. I think playing instruments in the restaurant is good because people can enjoy their food with the music. There are many people in the picture. A lady in the middle of the picture is playing violin and she has long hair. She is wearing black dress and a watch. The lady beside her is taking photo and she is wearing red dress and shoes. The man at the right of the picture is wearing white t-shirt and long pants. The waiter at the back is wearing black shirt and pants. There are many tables and the table is white. It is very huge. The light on the wall is bright. I think everyone enjoy it. It is a really nice restaurant.",/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652061404028_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8257,0.90406,3.21917,340.0941,0.0411649682636188,0.0,0.0,82.96,1.808,150,100.0,0.0,0.0,14,0.61017,0.71755,0.62085,0.6474,0.64899,0.535,14
652061603012,IS_1764,4.0,1,"I think this is a high level restaurant, a really good restaurant. And because there are many beautiful designs on the ground, on the seats, and they are wearing a really beautiful and good shirt. So I think it's a really good restaurant. And the woman with a black I think it's quite good for this place and because there are many people they like this and I think they are enjoying this because their face shows they are happy and someone is taking photos of her. maybe they are enjoying this so and this is a good place to play this violin or do something different and there's a waiter and he's walking around a woman with red skirt and other three women and men are taking picture of she and I think that stakes on the plates so it",/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652061603012_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.7989,0.89435,3.44461,450.6097,0.0741853499963025,0.0,0.0,89.92,1.568,141,98.0,0.0,2.0,5,0.5507,0.4783,0.5682,0.0,0.3993,0.5017,0
652061604019,IS_1764,4.0,1,"Judging from the picture, I think he was holding a party because everyone was dressed up, dressed up in a suit and talked together and having a great food. In the middle of the girls was playing the violins. I think he would like to entertain other people. And that of the picture, We can see three girls holding his cell phone to take a picture with the woman who plays the violin. And in the back of the picture, we can see two men talk together with their... talk together and smell happily. I think this picture will be taken in a wedding party. Everyone was very happy and everyone was talkative. You think like everyone was families. I got to their party, such party when I was 15. I went to my cousin's party. My cousin was married and we had a big party. you",/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652061604019_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8287,0.90703,4.15481,394.3177,0.0237522876404493,0.0,0.0,90.0,1.633,147,93.0,3.0,3.0,12,0.4881,0.52686,0.4868,0.0,0.37544,0.4528,1
652061604023,IS_1764,4.0,1,"As we can see in the picture, we can clearly see that there's a place of, but someone is having wedding because everybody dressed beautifully here. The picture in the middle, the woman is playing the piano. I think this place is good to hold this kind of activity because playing the violin is a good way It's very good to make here become better. The people in the picture, I see a woman is dressing a red dress and happily using her phone. The violin, the musician playing the violin is dressing black. long skirt and somebody is drinking wine and somebody is taking photo of the violin player.",/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652061604023_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8402,0.90581,4.17141,443.5277,0.0225195312850701,0.0,0.0,73.7,1.493,110,90.0,4.0,6.0,6,0.4867,0.62413,0.585,0.0,0.42396,0.5094,3
652070404003,IS_1764,3.5,0,Here is a restaurant. I saw a lot of chairs and many people sitting here. There are a lot of dishes on the table. And a woman in the picture is holding a violin. And she is playing the violin. Many people take out their smartphone and take a picture to the woman. I think this place is acceptable to take a place to have a wedding because wonderful place and the atmosphere here is very nice and many people were formal here,/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652070404003_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8022,0.91748,5.01878,389.2765,0.0536826922952269,0.0,0.0,83.8,0.99,83,89.0,8.0,3.0,7,0.6736,0.73403,0.5749,0.0,0.49563,0.5364,6
652070404004,IS_1764,4.0,1,This place is a restaurant because I see some waiters and a lot of people is having dinner. The restaurant looks luxury and one woman is sitting in the middle of the restaurant playing with a violin. And other people is watching her. I think it's maybe a wedding party because everybody is wearing so formal. They're having fun and the woman is wearing a black long dress. It's good to holding a party like wedding or birthday party because the seat there is comfortable and everyone is having fun and enjoy with it. I don't usually go to this you,/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652070404004_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8497,0.91789,4.03232,416.7516,0.0737677164977108,0.0,0.0,90.23,1.119,101,96.0,2.0,2.0,7,0.686,0.65255,0.50507,0.6663,0.62748,0.5171,4
652070404005,IS_1764,3.0,0,"I think this place is in a party because the girls are playing violin and they are drinking beer and juice. And the middle of this picture, the girls are playing violin. This place is good for this plan because they are so happy. I see they are so happy and they have night view they can see. One girl take a picture with the other girl and the one girl wear the red skirt and a high heel and there are some some some some people wear the black shoes and have a belt excuse me and and as some waiter give them drinks and it's you",/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652070404005_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8372,0.92633,5.17014,439.1493,0.085599236766175,0.0,0.0,90.12,1.198,108,96.0,2.0,2.0,5,0.5899,0.6563,0.59025,0.4957,0.58304,0.5118,2
652070404006,IS_1764,3.0,0,"In this picture, I see lots of people in this picture. They all wear a smile in their face. They look happy. I also see some dishes, food, and chair, table, lamp, and a beautiful secretary in this picture. The middle woman is playing the music. She is playing the violin. I think this prayer is suitable to pray this activity because the people here are very happy. They smile and laugh and enjoy some food and enjoy the beautiful secretary here. I see the woman stand in the picture with the red dress, black dress and the man with the nice clothes here. They take picture, and eat food happily. Someone is taking a picture here. And some people are laughing, smiling and talking to others. I think they have a nice night in this restaurant. If I have a chance, I want to join them and listen to the music, eating the food and enjoy the beautiful all.",/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652070404006_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8574,0.90884,4.3013,456.7313,0.1031703224465731,0.0,0.0,90.11,1.776,160,95.0,5.0,0.0,14,0.53474,0.65337,0.55457,0.5632,0.57647,0.5058,5
652070404013,IS_1764,4.5,1,"This place is a restaurant because there are plates and foods and glasses of juice on the table. Some people are eating and the waiter is holding a plate. And the lady in the middle of the picture is playing the violin. I think playing the violin in the restaurant makes everyone happier. So it's very good because you can listen to the beautiful music when you walk in. why you're eating food. That's really a joy. And the lady is wearing a long skirt. I think that's a long skirt. And that guy at the right of the picture wears a white polo and long pants. And at the left side, the lady is... Some of the people are taking pictures on the lady that's playing violin. And I think But the red one, red clothes is really cute. And they're enjoying, they're having fun listening to the music, I guess.",/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652070404013_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.798,0.87691,3.95401,354.3843,0.0694601269721796,0.0,0.0,74.69,2.035,152,95.0,2.0,4.0,14,0.66917,0.63405,0.52814,0.65145,0.6207,0.5182,7
652070404015,IS_1764,3.0,0,It looks like on the restaurant because I see they have fork and have the glasses of orange and have the meat. I think stand on the middle ladies was playing the violin and other people was taking a photo or taking a video to her. And I think this place This is good to have this advantage. I think this is someone get married and this middle girl is playing the violin to people. And someone wear the red skirt and the boy wear the suit. is a beautiful marriage they have.,/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652070404015_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8563,0.92074,4.93112,350.5278,0.07600188672648,0.0,0.0,65.76,1.414,93,95.0,2.0,2.0,6,0.5672,0.5816,0.52125,0.5751,0.56129,0.4861,0
652080404002,IS_1764,3.0,0,I think it's a restaurant and the woman plays the violin. It's a good way to help attract Sing is a big party and many people are there. And many people in the picture are photos about the woman who play the violin. I think women may play the violin very good and make people fun.,/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652080404002_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8326,0.94186,5.29785,246.3468,0.0101932203160377,0.0,0.0,78.58,0.713,56,93.0,7.000000000000001,0.0,4,0.0,0.64335,0.5502,0.0,0.29839,0.5202,2
652080404006,IS_1764,4.5,1,"It seems like it's a banquet at night and I think maybe it's a wedding, okay, and I see one woman in the middle of the picture and she's playing violin. Wow, I love violin. I can play violin well too. All right, and the people around him, they are videoing and seems like she's playing I think the clothes the violin player is wearing is pretty good because it's formal and the clothes won't bother her when she was playing the violin. Yeah, some clothes they are just confusing and you cannot play it well and I I see some people they're sitting just eating their food I think they should enjoy the music well not just eating their food or watching the cell phone yeah music are good",/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652080404006_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8157,0.89568,3.96956,395.7882,0.0102503144712357,0.0,0.0,89.72,1.449,130,97.0,0.0,3.0,5,0.0,0.5391,0.4727,0.0,0.25295,0.4706,0
652080404013,IS_1764,3.5,0,This place might be a restaurant and and it's because it's having a wedding ceremony the middle The middle woman is the woman standing in the middle is playing violins The restaurant is the best place to have this ceremony because everybody can have great great Because everybody can have to share their happiness to everyone. The woman standing in the middle is wearing black dress and black shoes. The woman standing on the left side is wearing a red dress. The man beside the red dress woman is wearing a blue jean. blue jeans and brown pants and he is holding his cell phone to take a picture,/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652080404013_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8108,0.89405,4.08754,314.0988,0.0211637097020303,0.0,0.0,75.87,1.437,109,95.0,2.0,2.0,5,0.0,0.50975,0.0,0.69373,0.30087,0.5233,5
652080404014,IS_1764,3.0,0,It may be a restaurant because there are lots of meals on the table and the girl on the middle is playing the violin. I think this place is suitable for holding a wedding because the direction is nice in there and the dimension is big enough. The girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt and the girl in the middle is wearing a black skirt next to her hold a cell phone. It's wear a red dress and the tall boy behind the line is wear a black suit and pants behind her. Everybody is take a picture for the middle girl who dressing in the black dress. and the right behind a boy is wear a white t-shirt and pants but he didn't watch the girl in the middle,/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652080404014_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8176,0.90582,4.50394,356.6105,0.0143601503835893,0.0,0.0,76.97,6.587,507,91.0,2.0,7.000000000000001,6,0.685,0.0,0.5954,0.57152,0.46298,0.491,3
652080404017,IS_1764,3.5,0,"It might be the feast or a wedding. I know it because everyone is praying formally and there is very table foods and cheers. And the man is playing the violin. I think the place is very, very, I think the place is the best place to do this is because the decoration is beautiful and everyone is wearing formally and it looks very wonderful in every place of the every corner of the place the girl is recording is wearing a red dress and the man playing violin is wearing a black skirt And the waiter is wearing a black vest and a white shirt.",/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652080404017_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8041,0.91742,3.52543,399.4104,0.026106363649226,0.0,0.0,71.34,1.486,106,90.0,5.0,5.0,4,0.518,0.7143,0.0,0.5598,0.44802,0.5247,1
652090304001,IS_1764,3.0,0,"I think maybe there is restaurant because there are many people having some fruits and the woman sitting in the center of the picture I think she is playing the violin and I think this place is good, it's suitable to play some music in the restaurant because it's very comfortable and can make some people relax and I saw the I see the girl wearing red dress is having a picture with the violin playing the violin playing violin girls and the light is very very good and the weather is very very good and because it's survey he's service some friends some customers to ask if they have some problem. And I think the plain violin woman is very beautiful and she has long hair and wearing long dress and she is very beautiful.",/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652090304001_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8366,0.89542,4.12856,520.3036,0.0214878206144278,0.0,0.0,85.98,1.582,136,92.0,8.0,0.0,2,0.0,0.5445,0.0,0.0,0.13612,0.4948,0
652090304004,IS_1764,4.0,1,I think this is a restaurant where host a party because there are many dishes on the table and a person is playing violin around them. The lady stand among the tables is playing the violin and maybe have a show. I think this place is suitable for this event because it have a good good atmosphere and people are looks very very precious and There is many people taking pictures to this this lady is playing violin and there is a man tries to watch what the ladies ladies wears her shoes and the violin ladies is wearing a black dress and the ladies who takes the photos is wearing a red dress the man who takes the pictures to the violin ladies is wearing a suit with pants and there is a server who serves the food to the customers,/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652090304004_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8157,0.88445,4.17711,460.6272,0.017701273994627,0.0,0.0,85.68,1.657,142,94.0,4.0,2.0,3,0.6745,0.6474,0.0,0.5104,0.45807,0.5203,2
652090304022,IS_1764,3.0,0,"Oh, how beautiful place! I think it must be taken in a restaurant. Because we can see there are a desk and on the desk are very very meals and they like, they think like really delicious. And also a waitress. And the views on the background is really really beautiful. I want to join them too. And in the middle of the picture is a woman who wear a black dress and playing a violin. It is so cool. I never go to a restaurant which place have a beautiful glow and in the middle of and playing a song for you. It is so cool things. And around her is several people are taking photos around here. around her. I think she's performance is really really really good. And I think I will enjoy that when I have a muse and also can enjoy the music. It sounds really good. And I think the guests may be really enjoy it too. And the Vatrice is serving another guest. But that seems not very interesting in that scene. be let",/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652090304022_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8584,0.90414,4.59031,379.2471,0.0230994564860694,0.0,0.0,90.61,1.998,181,92.0,5.0,3.0,19,0.51245,0.51872,0.489,0.0,0.38004,0.4577,2
652090304034,IS_1764,4.0,1,This place is the banquet for staff because there are many employees sit by there and the middle of the ladies is playing violins for the audience. I think this place is good for host events because it has great views and the atmosphere is very good. And the red dress girl is taking pictures to the lady who play violin. I think the food there may be delicious and the light is very good for them. There must someone is attend to there because there are some without any people. It's at night and the waiters is asking them for some food or reservations and some of them are talking to each other. They will have a great time for this banquet.,/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652090304034_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8525,0.91834,4.07527,463.2306,0.0200851851246423,0.0,0.0,89.03,1.382,123,95.0,4.0,2.0,7,0.5412,0.5657,0.5804,0.0,0.42182,0.5049,2
652090304036,IS_1764,3.0,0,This place might be the wedding because on the chair there is a valence and many people wear suitable clothes and the middle woman is playing the violin. They can might celebrate this new couple. this place is fit this wedding and the restaurant have a good atmosphere. Many women and men is taking the cell phone to record this girl playing the violin. I think this place is suitable for this wedding. Many people sit on their seats and waiting for the dinner. They can celebrate the new couple to congratulate,/share/corpus/LTTC2023/IS-1764_sliced/IS-1764_sliced/652090304036_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman standing in the middle doing? Do you think it is suitable to host this kind of event here? Why? If you still have time, please describe what people are wearing and other details of this picture.","This looks like a restaurant because there's a big table and some chairs around it. There're also some plates and glasses of wine on the table. On the right, a waiter is serving some food. And the woman standing in the center is playing the violin. She must be very professional because all the guests are concentrating on her performance and some even took out their cell phones to record it. I think this kind of activity is suitable for this occasion because beautiful melodies not only make people feel happy, but increase their appetite! The musician is wearing a black wrap dress with splits and a pair of high heels. The female guest standing in front of her is wearing a bright orange dress, and most of the male guests are wearing shirts.",0.8405,0.91516,4.5561,293.5493,0.039073553744488,0.0,0.0,89.86,1.024,92,93.0,7.000000000000001,0.0,7,0.0,0.60317,0.54937,0.0,0.28814,0.4897,2
